cases,developers,a_popularity_group,message_length_avg_better,refactor_mle_avg_better,commit_hours_better,message_length_avg_same,commit_hours_same,owned_repository_avg_better,files_edited_avg_better,ccp_avg_better,same_date_duration_avg_avg_better,commit_period_avg_better,commit_days_avg_better
1192,82,Medium,0,1,1,0,0,1,1,0,0,1,0
246,82,Medium,1,1,1,1,1,1,0,1,1,1,1
217,82,Medium,1,0,1,0,1,1,0,1,0,0,0
909,82,Medium,0,1,1,0,0,1,0,0,0,1,0
5973,83,Medium,1,1,0,0,0,1,0,1,0,0,1
200,84,Medium,0,0,0,0,0,1,1,0,0,1,0
1491,84,Medium,0,1,1,0,0,1,1,0,0,0,0
5695,84,Medium,1,1,1,0,0,1,0,1,1,1,0
7831,84,Medium,0,1,1,0,0,1,1,1,1,1,0
158,84,Medium,1,0,1,0,0,1,0,0,1,0,1
163,85,Medium,0,0,1,0,1,1,0,0,0,0,0
177,85,Medium,0,0,0,0,0,1,0,0,1,1,1
458,85,Medium,1,0,0,0,0,1,1,1,0,1,0
160,86,Medium,1,0,1,0,0,1,0,0,0,0,0
2946,86,Medium,0,1,1,0,1,1,1,1,0,0,1
144,87,Medium,1,0,1,0,1,1,0,0,0,0,0
592,87,Medium,0,0,1,0,0,1,0,1,1,0,0
540,88,Medium,1,0,1,0,0,1,0,1,0,1,0
5371,88,Medium,0,1,0,0,0,1,0,1,0,0,1
15955,89,Medium,1,1,0,0,0,1,0,1,1,1,1
5278,89,Medium,0,1,1,0,0,1,0,1,1,1,0
8514,90,Medium,0,1,0,0,0,1,0,1,0,1,1
1880,90,Medium,1,1,1,0,1,1,0,1,1,1,0
224,90,Medium,0,0,1,0,1,1,1,1,1,0,1
256,90,Medium,0,0,1,0,0,1,0,0,1,0,1
324,90,Medium,0,0,1,0,1,1,0,1,1,1,1
2320,90,Medium,0,1,1,0,1,1,1,1,1,1,0
7418,91,Medium,1,1,0,0,0,1,0,1,0,1,1
194,92,Medium,1,0,1,0,0,1,0,0,0,1,0
405,92,Medium,1,1,1,0,1,1,0,0,0,1,1
271,92,Medium,0,1,1,0,1,1,0,0,0,1,0
218,93,Medium,1,0,0,0,0,1,1,0,1,1,1
432,93,Medium,0,1,1,0,1,1,0,0,0,0,0
341,93,Medium,1,1,1,0,1,1,0,0,1,0,0
1005,93,Medium,0,0,0,0,0,1,0,1,1,0,1
187,94,Medium,0,0,1,0,1,1,1,0,1,1,1
1896,95,Medium,0,1,1,0,1,1,0,1,1,1,0
263,97,Medium,0,0,1,0,1,1,0,1,1,1,0
74584,865,Medium,1,1,1,0,0,1,1,1,0,1,1
763,98,Medium,1,1,1,0,1,1,1,0,1,0,1
786,98,Medium,1,1,1,0,1,1,1,0,0,0,0
591,98,Medium,1,0,0,0,0,1,1,1,1,1,0
5810,98,Medium,0,1,1,0,0,1,0,1,1,0,0
37595,610,Medium,1,1,1,0,0,1,1,1,1,1,1
4379,355,Medium,1,1,1,0,1,1,1,1,0,1,1
1201,100,Medium,0,1,1,0,0,1,0,0,0,0,0
897,100,Medium,0,1,0,0,0,1,1,0,1,0,1
9791,1124,Medium,0,0,0,0,0,1,0,1,1,0,0
688,101,Medium,1,0,0,0,0,1,1,1,1,1,1
4972,357,Medium,0,1,1,0,1,1,1,1,0,1,1
11915,103,Medium,1,1,0,0,0,1,0,1,1,0,1
413,103,Medium,1,0,1,0,0,1,0,1,0,0,1
1303,104,Medium,1,1,1,0,0,1,0,0,1,0,1
686,105,Medium,1,1,1,0,1,1,1,0,0,0,1
2775,105,Medium,0,1,1,0,1,1,0,1,0,1,1
215,105,Medium,1,0,1,0,1,1,1,0,0,1,1
17835,105,Medium,0,1,1,0,0,1,1,1,0,1,0
273,105,Medium,1,0,0,0,0,1,1,0,0,1,0
4133,105,Medium,0,1,1,0,1,1,1,1,0,0,0
3073,362,Medium,0,1,0,0,0,1,0,0,0,0,0
3956,107,Medium,1,1,1,0,1,1,1,1,0,0,0
1384,107,Medium,1,1,0,0,0,1,1,0,0,0,1
328,107,Medium,0,0,1,0,1,1,1,1,0,1,1
423,107,Medium,0,0,1,0,1,1,0,1,0,1,0
2432,107,Medium,1,1,1,0,1,1,0,1,0,1,1
1793,363,Medium,1,0,1,0,0,1,1,1,1,1,1
33990,363,Medium,0,1,1,0,0,1,1,1,0,0,1
2451,108,Medium,1,1,1,0,1,1,1,1,0,1,0
2811,108,Medium,1,1,1,0,1,1,1,1,0,0,1
550,109,Medium,1,1,1,0,1,1,1,0,0,1,0
2797,109,Medium,1,1,1,0,1,1,1,1,1,0,1
9736,109,Medium,1,1,0,0,0,1,1,1,0,0,1
1250,109,Medium,0,1,0,0,0,1,1,0,1,1,1
261,109,Medium,1,0,0,0,0,1,1,0,1,1,0
35086,621,Medium,0,1,1,0,0,1,1,1,1,1,1
2657,110,Medium,0,1,1,0,1,1,1,1,1,0,1
1314,110,Medium,0,0,1,0,0,1,0,1,0,1,0
1160,111,Medium,0,1,0,0,0,1,1,0,0,1,0
482,111,Medium,0,1,1,0,1,1,1,0,0,1,1
222,111,Medium,0,0,0,0,0,1,1,0,1,1,0
2029,113,Medium,1,1,1,0,1,1,0,1,0,1,0
9818,115,Medium,0,1,0,0,0,1,1,1,0,0,1
428,116,Medium,0,0,1,0,0,1,0,0,0,0,1
8478,116,Medium,1,1,1,0,0,1,0,1,1,0,1
334,117,Medium,1,0,1,0,1,1,1,1,1,1,1
8821,118,Medium,1,1,1,0,0,1,0,1,0,1,0
12366,118,Medium,1,1,1,0,0,1,0,1,0,0,0
1112,118,Medium,0,0,0,0,0,1,1,1,0,1,0
16476,119,Medium,1,1,0,0,0,1,1,1,1,0,1
253,119,Medium,1,0,1,0,0,1,0,0,0,0,1
22549,119,Medium,0,1,1,0,0,1,1,1,0,0,0
1066,119,Medium,0,0,0,0,0,1,1,1,1,1,1
10602,120,Medium,0,1,0,0,0,1,0,1,1,0,1
442,120,Medium,1,1,1,0,1,1,0,0,0,1,0
492,120,Medium,0,1,1,0,1,1,1,0,1,1,1
1469,122,Medium,0,1,1,0,0,1,0,0,0,0,1
15099,122,Medium,0,1,0,0,0,1,0,1,1,1,1
12511,123,Medium,0,1,0,0,0,1,1,1,0,1,1
660,123,Medium,1,0,1,0,0,1,0,1,1,1,1
2753,123,Medium,1,1,1,0,0,1,1,0,0,1,0
684,124,Medium,0,0,0,0,0,1,1,1,1,0,1
39310,380,Medium,1,1,1,0,0,1,1,1,0,0,1
2807,125,Medium,0,1,1,0,1,1,1,1,0,1,0
1674,125,Medium,1,1,1,0,0,1,0,0,0,0,0
569,126,Medium,1,1,1,0,1,1,0,0,0,0,0
1795,126,Medium,0,0,0,0,0,1,0,1,1,1,1
375,126,Medium,0,0,1,0,1,1,0,1,1,0,0
11121,638,Medium,0,1,1,0,0,1,1,0,0,1,1
519,127,Medium,1,0,1,0,0,1,1,1,1,0,1
1277,127,Medium,0,1,0,0,0,1,1,0,1,1,0
2906,127,Medium,1,1,0,0,0,1,1,0,1,0,1
12846,129,Medium,0,1,1,0,0,1,0,1,0,1,0
248,129,Medium,1,0,1,0,1,1,1,0,1,1,1
10917,129,Medium,1,1,0,0,0,1,1,1,0,1,1
1980,130,Medium,1,1,0,0,0,1,1,0,0,1,1
2592,132,Medium,0,1,1,0,1,1,0,1,1,1,1
2505,132,Medium,0,1,1,0,1,1,0,1,1,0,0
530,134,Medium,0,0,1,0,1,1,0,1,0,0,0
2956,134,Medium,1,1,1,0,1,1,0,1,0,0,0
1017,135,Medium,1,0,0,0,0,1,1,1,0,0,0
21465,135,Medium,1,1,1,0,0,1,1,1,0,0,0
14989,136,Medium,1,1,1,0,0,1,1,1,0,1,0
3892,136,Medium,1,1,1,0,0,1,1,0,0,0,0
849,137,Medium,0,0,1,0,0,1,0,1,1,0,1
2838,137,Medium,1,1,1,0,1,1,0,1,1,1,1
342,138,Medium,1,0,1,0,0,1,0,0,1,1,1
6462,139,Medium,0,1,1,0,0,1,0,1,1,0,1
14270,140,Medium,0,1,1,0,0,1,0,1,0,0,0
300,141,Medium,1,0,1,0,0,1,1,0,1,0,1
2520,142,Medium,0,1,1,0,1,1,0,1,0,1,0
1408,142,Medium,0,0,1,0,0,1,0,1,0,0,0
452,144,Medium,0,0,0,0,0,1,1,0,0,0,0
498,144,Medium,1,0,0,0,0,1,1,0,0,0,0
1419,144,Medium,1,1,1,0,0,1,0,0,0,1,0
1508,144,Medium,0,1,1,0,0,1,0,0,1,1,1
19315,148,Medium,1,1,0,0,0,1,1,1,1,1,1
1219,408,Medium,0,0,1,0,0,1,1,0,1,1,1
5461,664,Medium,0,1,1,0,1,1,1,1,1,1,1
445,153,Medium,0,0,1,0,0,1,0,0,1,1,1
446,153,Medium,0,0,1,0,1,1,1,1,1,1,1
2029,153,Medium,0,0,1,0,0,1,0,1,0,0,1
2147,667,Medium,0,0,0,0,0,1,0,0,1,0,0
1921,156,Medium,0,1,0,0,0,1,1,0,0,0,0
3253,161,Medium,0,1,1,0,1,1,0,1,0,0,0
19893,163,Medium,0,1,0,0,0,1,1,1,1,1,1
507,165,Medium,0,0,1,0,0,1,1,0,1,0,1
3696,166,Medium,1,1,0,0,0,1,1,0,1,1,1
14268,166,Medium,0,1,0,0,0,1,1,1,1,0,1
479,167,Medium,1,0,0,0,0,1,1,0,1,0,0
15834,167,Medium,1,1,1,0,0,1,0,1,0,0,1
1184,168,Medium,1,1,1,0,1,1,1,0,1,1,1
5270,681,Medium,1,1,1,0,1,1,1,1,1,1,1
1422,171,Medium,1,0,0,0,0,1,1,1,1,0,0
4253,173,Medium,1,1,0,0,0,1,1,0,1,1,0
626,173,Medium,0,0,0,0,0,1,1,0,1,0,0
752,176,Medium,0,0,1,0,0,1,1,0,0,0,1
11749,177,Medium,1,1,0,0,0,1,1,1,0,1,0
1473,179,Medium,0,0,0,0,0,1,1,1,1,1,0
1422,180,Medium,0,1,0,0,0,1,0,0,0,1,0
1096,181,Medium,1,0,1,0,0,1,0,1,0,1,1
17223,183,Medium,0,1,0,0,0,1,1,1,0,1,0
651,183,Medium,1,0,1,0,0,1,1,1,0,0,1
11727,183,Medium,0,1,1,0,0,1,0,1,0,0,1
3324,184,Medium,0,1,0,0,0,1,1,0,1,0,0
574,184,Medium,0,0,0,0,0,1,0,0,0,1,0
1000,185,Medium,0,0,1,0,0,1,0,0,0,1,1
2032,189,Medium,0,1,1,0,0,1,1,0,1,0,1
2734,193,Medium,1,1,1,0,0,1,0,0,0,0,1
2622,194,Medium,1,1,0,0,0,1,1,0,0,1,0
17715,197,Medium,1,1,0,0,0,1,1,1,1,1,0
1028,198,Medium,1,1,1,0,1,1,1,0,0,1,1
1179,206,Medium,1,0,0,0,0,1,0,1,0,1,0
1178,208,Medium,0,1,0,0,0,1,0,0,1,1,0
1360,465,Medium,1,0,1,0,0,1,1,0,1,1,1
7469,722,Medium,0,0,0,0,0,1,0,1,0,0,0
3842,212,Medium,0,1,1,0,0,1,0,0,0,1,1
2358,470,Medium,1,0,0,0,0,1,0,1,0,0,0
25337,216,Medium,0,1,0,0,0,1,1,1,1,1,0
2489,728,Medium,1,0,1,0,0,1,1,0,0,1,1
2520,218,Medium,0,0,0,0,0,1,1,1,0,0,0
2441,474,Medium,1,0,1,0,0,1,1,1,0,1,1
5042,475,Medium,0,0,0,0,0,1,0,1,1,1,0
1536,481,Medium,0,0,0,0,0,1,0,0,0,0,0
11868,483,Medium,1,1,1,0,0,1,1,0,0,0,1
3328,483,Medium,0,1,0,0,0,1,0,0,1,0,0
607,229,Medium,1,0,1,0,0,1,1,0,0,0,1
16488,229,Medium,1,1,1,0,0,1,0,1,1,1,1
75138,741,Medium,0,1,1,0,0,1,1,1,0,1,1
24642,1254,Medium,1,1,1,0,0,1,1,0,0,1,1
14108,231,Medium,0,1,1,0,0,1,0,1,1,1,1
2177,743,Medium,1,1,1,1,1,1,1,1,1,1,1
1303,233,Medium,0,0,1,0,0,1,1,1,1,0,1
2661,235,Medium,1,1,1,0,0,1,0,0,1,1,1
19255,236,Medium,1,1,1,0,0,1,1,1,1,0,1
770,236,Medium,1,0,1,0,0,1,0,0,0,1,1
3048,238,Medium,0,0,1,0,0,1,1,1,0,0,1
1914,498,Medium,0,0,1,0,0,1,1,0,0,1,1
3057,500,Medium,0,0,1,0,0,1,1,1,1,1,1
1176,503,Medium,1,0,0,0,0,1,0,0,0,0,0
29851,505,Medium,1,1,0,0,0,1,0,1,0,0,0
11960,763,Medium,1,1,1,0,0,1,1,0,1,1,1
24919,254,Medium,1,1,0,0,0,1,1,1,0,0,0
4670,510,Medium,0,1,1,0,0,1,1,0,1,1,1
1,1,Extraordinary,1,0,1,0,1,1,1,0,1,1,0
1,1,Extraordinary,1,0,1,0,1,1,1,1,0,1,0
2,1,Extraordinary,1,1,0,1,0,1,0,1,0,0,0
1,1,Extraordinary,1,1,0,1,0,1,0,1,0,1,1
1,1,Extraordinary,1,0,1,0,0,0,1,0,0,1,1
1,1,Extraordinary,1,1,1,0,0,0,1,1,0,1,1
1,1,Extraordinary,1,1,1,1,1,1,0,1,0,1,1
2,1,Extraordinary,1,1,0,1,0,1,1,1,1,0,1
1,1,Extraordinary,1,1,1,0,0,0,0,0,0,1,0
1,1,Extraordinary,1,1,0,0,0,0,1,0,1,0,0
1,1,Extraordinary,1,1,1,1,1,0,1,1,1,1,1
1,1,Extraordinary,1,1,0,1,0,1,1,1,1,0,0
1,1,Extraordinary,1,1,1,0,0,0,1,0,0,1,1
1,1,Extraordinary,1,1,0,1,0,1,0,1,1,0,0
1,1,Extraordinary,1,1,1,0,0,0,1,1,1,1,1
1,1,Extraordinary,1,0,1,0,1,1,0,0,0,0,1
1,1,Extraordinary,0,1,1,0,0,0,1,0,0,1,1
1,1,Extraordinary,1,1,1,0,0,0,1,0,1,0,0
1,1,Extraordinary,1,0,0,0,0,0,0,1,1,1,0
1,1,Extraordinary,0,0,1,0,1,1,1,0,1,1,0
1,1,Extraordinary,1,0,0,0,0,1,1,0,0,0,1
2,1,Extraordinary,0,1,1,0,1,0,1,1,1,1,1
1,1,Extraordinary,1,1,1,1,0,1,0,1,0,0,1
1,1,Extraordinary,0,0,0,0,0,0,0,0,1,1,0
1,1,Extraordinary,1,1,1,0,0,0,1,0,1,1,1
1,1,Extraordinary,0,1,0,0,0,0,0,1,1,0,0
1,1,Extraordinary,1,0,1,0,1,1,1,0,1,0,0
2,1,Extraordinary,1,1,0,1,0,1,1,1,0,1,0
1,1,Extraordinary,1,1,1,0,0,0,1,1,0,0,1
2,1,Extraordinary,0,0,0,0,0,0,0,1,1,0,0
1,1,Extraordinary,1,1,1,1,1,1,1,1,0,0,1
1,1,Extraordinary,1,1,0,1,0,1,0,1,0,1,0
1,1,Extraordinary,1,0,0,0,0,0,0,1,1,0,0
1,1,Extraordinary,0,1,0,0,0,0,0,0,0,0,0
1,1,Extraordinary,1,0,0,0,0,0,0,0,0,1,0
1,1,Extraordinary,1,1,1,0,0,0,1,0,0,0,1
1,1,Extraordinary,0,0,1,0,0,0,1,1,1,1,1
1,1,Extraordinary,0,0,1,0,1,1,0,0,0,1,1
1,1,Extraordinary,1,0,1,0,0,0,1,1,1,0,1
1,1,Extraordinary,1,1,0,1,0,1,1,1,0,0,1
1,1,Extraordinary,1,1,1,1,0,1,1,1,0,0,0
1,1,Extraordinary,1,0,0,0,0,0,0,0,1,1,0
4,1,Extraordinary,1,0,1,0,1,1,0,1,1,0,1
1,1,Extraordinary,1,1,1,1,0,1,1,1,1,1,0
1,1,Extraordinary,1,1,1,1,0,1,1,1,1,1,1
1,1,Extraordinary,0,1,1,0,0,0,1,1,0,0,1
1,1,Extraordinary,1,1,0,1,0,1,1,1,0,1,1
1,1,Extraordinary,1,1,1,1,1,1,0,1,0,1,0
2,2,Extraordinary,0,0,1,0,0,1,1,0,0,1,0
5,2,Extraordinary,1,1,1,0,1,0,1,1,1,1,1
3,2,Extraordinary,1,1,1,1,0,1,1,1,0,1,1
2,2,Extraordinary,1,1,1,1,1,1,0,1,1,1,1
2,2,Extraordinary,1,1,1,1,0,1,1,1,0,0,1
4,2,Extraordinary,0,0,1,0,1,1,1,1,1,1,0
2,2,Extraordinary,0,0,1,0,0,1,1,0,1,1,0
3,2,Extraordinary,1,1,1,1,0,1,0,1,0,1,0
3,2,Extraordinary,1,0,1,0,1,1,1,0,0,1,0
2,2,Extraordinary,0,1,0,0,0,0,0,1,1,1,0
2,2,Extraordinary,0,0,1,0,1,1,1,0,0,0,0
2,2,Extraordinary,1,0,0,0,0,1,1,1,0,1,1
3,2,Extraordinary,1,0,1,0,0,1,1,1,1,1,0
2,2,Extraordinary,1,0,1,0,1,1,1,1,1,0,0
3,3,Extraordinary,1,0,1,0,0,1,1,0,1,0,0
3,3,Extraordinary,1,0,1,0,1,1,1,1,1,1,0
3,3,Extraordinary,1,0,1,0,1,1,0,1,0,0,1
4,3,Extraordinary,0,0,1,0,1,1,1,0,0,1,0
3,3,Extraordinary,1,0,0,0,0,1,0,0,0,0,1
6,3,Extraordinary,0,1,1,0,0,1,0,0,1,0,0
3,3,Extraordinary,1,0,1,0,1,1,0,1,1,1,1
3,3,Extraordinary,0,0,1,0,1,1,1,0,1,0,0
3,3,Extraordinary,1,0,1,0,1,1,0,0,0,1,1
5,3,Extraordinary,1,0,1,0,1,1,0,0,1,0,1
3,3,Extraordinary,0,0,1,0,1,1,0,0,0,0,1
4,4,Extraordinary,0,0,0,0,0,1,1,0,0,1,1
13,4,Extraordinary,0,1,1,0,0,1,1,0,1,1,0
4,4,Extraordinary,0,0,0,0,0,1,0,0,0,0,1
5,4,Extraordinary,1,0,0,0,0,1,0,0,0,1,1
7,4,Extraordinary,0,1,1,0,1,1,0,0,1,0,1
17,4,Extraordinary,1,0,1,0,0,1,0,1,0,0,0
4,4,Extraordinary,1,0,1,0,0,1,1,0,1,1,0
4,4,Extraordinary,1,0,1,0,0,1,1,1,1,0,0
4,4,Extraordinary,1,0,1,0,1,1,0,1,0,1,1
4,4,Extraordinary,0,0,0,0,0,1,0,0,1,0,1
4,4,Extraordinary,0,0,1,0,1,1,0,0,1,0,0
7,4,Extraordinary,0,0,1,0,1,1,1,1,1,0,0
4,4,Extraordinary,1,0,1,0,1,1,1,0,0,1,1
4,4,Extraordinary,1,0,0,0,0,1,0,1,0,0,1
4,4,Extraordinary,0,0,0,0,0,1,1,0,0,0,1
4,4,Extraordinary,0,0,1,0,1,1,0,0,0,1,0
5,5,Extraordinary,1,0,0,0,0,1,1,1,0,0,1
7,5,Extraordinary,0,0,1,0,0,1,0,0,1,1,0
6,5,Extraordinary,0,0,1,0,1,1,1,0,0,0,1
8,5,Extraordinary,1,1,1,0,1,1,0,0,0,0,1
9,5,Extraordinary,1,0,1,0,1,1,1,0,1,0,1
5,5,Extraordinary,1,0,1,0,1,1,0,0,1,1,1
5,5,Extraordinary,1,0,1,0,1,1,1,1,0,0,1
5,5,Extraordinary,1,0,1,0,1,1,1,1,0,0,0
8,5,Extraordinary,1,0,0,0,0,1,1,1,1,1,1
5,5,Extraordinary,0,0,1,0,0,1,0,0,1,0,0
6,5,Extraordinary,1,0,0,0,0,1,1,1,1,0,1
61,5,Extraordinary,0,1,1,0,1,1,1,1,1,1,0
5,5,Extraordinary,0,0,1,0,1,1,0,0,1,1,0
11,5,Extraordinary,0,0,1,0,1,1,1,1,0,0,1
5,5,Extraordinary,1,0,0,0,0,1,0,0,1,0,1
10,5,Extraordinary,0,1,1,0,1,1,1,0,0,1,0
5,5,Extraordinary,0,0,1,0,1,1,1,0,1,0,1
6,5,Extraordinary,0,0,0,0,0,1,1,0,1,0,1
5,5,Extraordinary,1,0,1,0,0,1,0,0,1,1,0
5,5,Extraordinary,1,0,0,0,0,1,1,1,1,1,0
5,5,Extraordinary,1,0,1,0,1,1,1,1,1,0,1
13,5,Extraordinary,0,1,0,0,0,1,0,0,0,1,1
6,6,Extraordinary,0,0,1,0,1,1,1,0,0,1,1
6,6,Extraordinary,0,0,1,0,1,1,0,0,1,0,1
6,6,Extraordinary,1,0,0,0,0,1,1,0,0,1,1
9,6,Extraordinary,0,0,1,0,0,1,1,1,1,1,0
129,6,Extraordinary,0,1,1,0,0,1,0,1,1,1,0
6,6,Extraordinary,1,0,1,0,1,1,1,1,0,1,1
10,6,Extraordinary,0,0,1,0,0,1,1,0,0,0,0
6,6,Extraordinary,0,1,1,0,1,1,0,0,0,0,1
7,6,Extraordinary,1,0,0,0,0,1,0,1,0,1,1
55,6,Extraordinary,1,1,1,0,1,1,0,1,1,1,1
9,6,Extraordinary,1,0,1,0,0,1,0,1,1,1,0
9,6,Extraordinary,0,1,1,0,1,1,1,0,1,1,0
8,6,Extraordinary,1,0,1,0,1,1,0,0,1,0,0
7,6,Extraordinary,1,0,1,0,0,1,0,1,1,0,0
10,6,Extraordinary,0,1,1,0,1,1,0,0,0,1,1
7,6,Extraordinary,0,0,1,0,1,1,1,1,0,1,0
49,6,Extraordinary,1,1,1,0,1,1,1,1,1,1,0
23,6,Extraordinary,0,1,1,0,0,1,1,0,1,0,0
6,6,Extraordinary,0,0,0,0,0,1,0,0,0,1,1
10,6,Extraordinary,0,0,1,0,1,1,0,1,0,1,1
7,6,Extraordinary,1,0,1,0,0,1,1,1,0,0,0
57,6,Extraordinary,1,1,1,0,1,1,0,1,1,0,1
7,6,Extraordinary,1,0,1,0,1,1,0,1,0,1,0
9,7,Extraordinary,0,1,1,0,1,1,0,0,1,1,0
12,7,Extraordinary,1,0,1,0,1,1,0,0,1,1,0
56,7,Extraordinary,1,1,1,0,1,1,1,1,1,0,0
44,7,Extraordinary,0,1,1,0,1,1,0,1,0,0,1
7,7,Extraordinary,1,0,1,0,1,1,1,0,0,0,1
19,7,Extraordinary,0,1,1,0,1,1,1,0,0,0,0
14,7,Extraordinary,0,0,1,0,1,1,1,1,0,0,0
53,7,Extraordinary,1,1,1,0,0,1,1,0,1,0,0
9,7,Extraordinary,1,1,1,0,1,1,0,0,0,1,1
54,7,Extraordinary,1,1,1,0,1,1,0,1,0,0,1
7,7,Extraordinary,0,0,1,0,0,1,1,0,1,0,0
18,7,Extraordinary,0,1,1,0,1,1,0,0,1,1,1
8,7,Extraordinary,1,0,0,0,0,1,1,0,1,1,1
8,7,Extraordinary,1,0,1,0,0,1,0,0,1,0,0
10,7,Extraordinary,0,1,1,0,1,1,0,0,0,1,0
8,7,Extraordinary,0,0,1,0,0,1,0,0,1,0,1
7,7,Extraordinary,0,0,1,0,1,1,0,0,1,1,1
8,7,Extraordinary,1,0,1,0,1,1,1,0,0,0,0
16,7,Extraordinary,1,0,0,0,0,1,0,1,1,0,1
52,7,Extraordinary,0,1,0,0,0,1,1,0,1,1,1
20,8,Extraordinary,1,1,1,0,1,1,0,0,1,0,1
14,8,Extraordinary,0,1,1,0,1,1,1,0,1,0,0
47,8,Extraordinary,1,1,1,0,1,1,0,1,0,1,1
10,8,Extraordinary,0,0,1,0,0,1,0,0,0,0,0
12,8,Extraordinary,0,1,0,0,0,1,0,0,0,0,1
13,8,Extraordinary,1,0,1,0,1,1,0,0,0,1,0
12,8,Extraordinary,0,0,1,0,0,1,0,0,0,1,0
26,8,Extraordinary,0,1,1,0,0,1,0,0,0,0,0
54,8,Extraordinary,0,1,1,0,1,1,1,1,1,0,0
23,8,Extraordinary,1,1,1,0,1,1,1,0,1,0,0
14,8,Extraordinary,0,0,1,0,1,1,0,1,0,0,1
10,8,Extraordinary,1,0,0,0,0,1,0,0,1,1,1
15,8,Extraordinary,1,0,0,0,0,1,1,0,1,0,1
10,8,Extraordinary,0,1,1,0,1,1,0,0,1,0,0
12,8,Extraordinary,1,0,1,0,0,1,1,0,0,0,0
10,8,Extraordinary,1,0,1,0,1,1,0,1,1,0,0
24,9,Extraordinary,0,0,1,0,0,1,0,1,1,1,0
28,9,Extraordinary,0,0,0,0,0,1,0,1,0,1,1
43,9,Extraordinary,0,1,1,0,1,1,0,1,1,0,1
77,9,Extraordinary,1,1,1,0,1,1,0,1,1,0,0
12,9,Extraordinary,1,1,0,0,0,1,0,0,0,0,1
17,9,Extraordinary,1,0,0,0,0,1,0,1,1,1,1
17,9,Extraordinary,0,0,0,0,0,1,1,0,0,1,0
125,9,Extraordinary,0,1,1,0,0,1,1,1,1,0,0
23,9,Extraordinary,0,0,1,0,0,1,1,1,0,0,0
25,9,Extraordinary,0,1,1,0,1,1,1,0,0,0,1
15,9,Extraordinary,0,1,1,0,0,1,0,0,1,1,0
43,9,Extraordinary,0,1,1,0,0,1,0,0,0,1,0
49,9,Extraordinary,0,1,1,0,1,1,0,1,0,1,1
140,9,Extraordinary,0,1,0,0,0,1,0,1,0,1,1
79,10,Extraordinary,0,1,1,0,1,1,1,1,0,0,1
14,10,Extraordinary,1,0,1,0,0,1,0,1,1,0,1
16,10,Extraordinary,0,0,1,0,1,1,0,1,1,1,1
138,10,Extraordinary,1,1,1,0,0,1,0,1,1,1,0
12,10,Extraordinary,1,0,0,0,0,1,1,1,0,1,0
36,10,Extraordinary,0,1,0,0,0,1,0,0,1,1,1
12,10,Extraordinary,1,0,1,0,1,1,0,1,1,1,0
11,10,Extraordinary,0,0,1,0,1,1,0,0,0,0,0
139,10,Extraordinary,1,1,0,0,0,1,0,1,0,0,1
18,10,Extraordinary,1,1,1,0,0,1,0,0,1,0,0
45,10,Extraordinary,0,1,1,0,0,1,1,0,0,1,0
25,10,Extraordinary,1,1,1,0,1,1,0,0,1,1,1
154,10,Extraordinary,1,1,1,0,0,1,1,1,1,0,0
11,10,Extraordinary,0,0,0,0,0,1,0,0,1,1,1
12,10,Extraordinary,0,0,1,0,0,1,1,1,1,0,0
10,10,Extraordinary,1,0,1,0,0,1,0,0,1,0,1
14,10,Extraordinary,0,1,1,0,1,1,1,0,1,0,1
67,11,Extraordinary,1,1,1,0,1,1,1,1,1,0,1
29,11,Extraordinary,1,1,1,0,1,1,1,0,1,1,0
51,11,Extraordinary,1,1,1,0,1,1,1,1,0,1,0
13,11,Extraordinary,1,0,1,0,0,1,1,0,0,1,0
12,11,Extraordinary,0,0,1,0,1,1,1,0,1,1,1
167,11,Extraordinary,1,1,0,0,0,1,1,1,0,0,1
69,11,Extraordinary,0,1,1,0,1,1,1,1,0,0,0
29,11,Extraordinary,1,1,1,0,1,1,0,0,1,1,0
87,11,Extraordinary,0,1,1,0,1,1,1,1,0,1,0
144,11,Extraordinary,0,1,1,0,0,1,1,1,1,1,0
117,11,Extraordinary,1,1,1,0,0,1,0,1,1,0,0
49,11,Extraordinary,1,1,1,0,1,1,0,1,1,1,0
16,11,Extraordinary,0,0,1,0,1,1,0,1,1,0,1
47,11,Extraordinary,1,1,0,0,0,1,0,0,1,1,1
11,11,Extraordinary,1,0,1,0,1,1,1,1,1,1,1
16,12,Extraordinary,1,0,1,0,1,1,0,1,0,0,0
33,12,Extraordinary,0,1,0,0,0,1,1,0,0,0,1
48,12,Extraordinary,0,1,1,0,0,1,1,0,0,0,0
16,12,Extraordinary,1,0,1,0,1,1,0,0,0,0,0
21,12,Extraordinary,1,0,1,0,0,1,0,1,0,1,0
95,12,Extraordinary,1,1,1,0,1,1,1,1,0,0,0
13,12,Extraordinary,1,0,1,0,0,1,1,1,0,1,0
14,12,Extraordinary,0,0,1,0,1,1,1,1,1,0,1
112,12,Extraordinary,0,1,1,0,0,1,0,1,1,0,0
76,12,Extraordinary,1,1,1,0,1,1,1,1,0,0,1
27,12,Extraordinary,1,1,1,0,1,1,0,0,1,0,0
28,12,Extraordinary,0,1,1,0,0,1,0,0,1,0,1
195,12,Extraordinary,1,1,1,0,0,1,1,1,1,1,0
13,12,Extraordinary,1,0,1,0,0,1,0,0,0,0,1
15,12,Extraordinary,0,0,1,0,0,1,1,1,0,1,0
